96120,Masaharu Yamazaki,M,Japan
96121,Nobue Yamazaki,F,Japan
96122,Osamu Yamazaki,M,Japan
96123,Ryoji Yamazaki,M,Japan-2
96124,Sachiko Yamazaki,F,Japan
96125,Yaeko Yamazaki,F,Japan
96126,Yuki Yamazaki,M,Japan
96127,Rustam Zaynullovich Yambulatov,M,Soviet Union
96128,Madeleine Yamechi Sielanou,F,Cameroon
96129,Rampai Yamfang-Sriyai,F,Thailand
96130,Nibal Yamout,F,Lebanon
96131,Xin "Chris" Yan,M,Australia
96132,Yan Fang,F,China
96133,Yan Han,M,China
96134,Yan Hong,F,China
96135,Yan Jiankui,F,China
96136,Yan Jianming,M,China
96137,Yan Jing,F,China
96138,Yan Liang,M,China
96139,Yan Meizhu,F,China
96140,Yan Ming,F,China
96141,Yan Naing Soe,M,Myanmar
96142,Yan Ni,F,China
96143,Yan Sen,M,China-2
96144,Yan Tai-San,M,Chinese Taipei
96145,Yan Wing-Shean,M,Chinese Taipei
96146,Yan Xiandong,M,China
96147,Yan Xiaoxia,F,China
96148,Yan Yinhua,F,China
96149,Yan Zi,F,China-2
96150,Yan Zibei,M,China
96151,Pierre Celestin Yana,M,Cameroon
96152,Hideaki Yanagida,M,Japan
96153,Masaru Yanagida,M,Japan
96154,Shoichi Yanagimoto,M,Japan
96155,Atsushi Yanagisawa,M,Japan
96156,Hisao Yanagisawa,M,Japan
96157,Satoshi Yanagisawa,M,Japan
96158,Shino Yanagisawa,F,Japan
96159,Miyuki Yanagita,F,Japan
96160,Hiroshi Yanai,M,Japan
96161,Dimitar Yanakiev,M,Bulgaria
96162,Ivo Dimitrov Yanakiev,M,Bulgaria
96163,Martin Dimitrov Yanakiev,M,Bulgaria
96164,Yavor Dimitrov Yanakiev,M,Bulgaria
96165,Osman Yanar,M,Turkey
96166,Akira Yanase,M,Japan
96167,Kaori Yanase,F,Japan
96168,Ivo Todorov Yanchev,M,Bulgaria
96169,Evgeni Valev Yanchovski,M,Bulgaria
96170,Dmytro Mykolaiovych Yanchuk,M,Ukraine
96171,Tsvetelina "Lina" Yanchulova,F,Bulgaria
96172,Petya Yanchulova,F,Bulgaria
96173,Darcel Yandzi,M,France
96174,Hely Ynes,M,Venezuela
96175,Eri Yanetani,F,Japan
96176,Filip Yanev,M,Bulgaria
96177,Petar Yanev,M,Bulgaria
96178,Yordan Yanev,M,Bulgaria
96179,Galina Yaneva,F,Bulgaria
96180,Enzo Diego Yez Jhonson,M,Chile
96181,Juan Yaez Resendiz,M,Mexico
96182,Luis Jason Yanez,M,United States
96183,Magali Yaez Canchola,F,Mexico
96184,Hee-Young "Amy" Yang,F,South Korea
96185,Yang Bin,M,China
96186,Yang Bo,F,China
96187,Yang Bo,M,China
96188,Yang Chuan-Kwang "C. K.",M,Chinese Taipei
96189,Yang Changcen,M,China
96190,Yang Chien-Fu,M,Chinese Taipei
96191,Yang Chin-Yi,M,Chinese Taipei
96192,Yang Ching-Sung,M,Chinese Taipei
96193,Yang Chun-Chi,F,Chinese Taipei
96194,Yang Chun-Kuei,F,Chinese Taipei
96195,Yang Chun-Song,M,North Korea
96196,Yang Chung-Yeol,M,South Korea
96197,Yang Chunyuan,F,China
96198,Yang Cuiping,F,China
96199,Yang Dal-Sik,M,South Korea
96200,Yang Eui-Yong,M,North Korea
96201,Yang Eun-Hye,F,South Korea
96202,Yang Fangxu,F,China
96203,Fen Yang,F,Congo (Brazzaville)
96204,Yang Gam,M,South Korea
96205,Yang Guang,M,China
96206,Yang Guang,M,China
96207,Yang Gwang-Jae,M,South Korea
96208,Yang Gyeong-Hui,F,South Korea
96209,Yang Hae-Un,F,South Korea
96210,Yang Hak-Seon,M,South Korea
96211,Yang Hao,F,China
96212,Yang Haoran,M,China
96213,Yang Hong,F,China
96214,Yang Hongbing,F,China
96215,Yang Hsiu-Chen,F,Chinese Taipei
96216,Yang Hui-Cheon,M,South Korea
96217,Yang Hui-Chun,F,Chinese Taipei
96218,Yang Hui-Seung,M,South Korea
96219,Yang Huiping,F,China
96220,Yang Hyeong-Mo,M,South Korea
96221,Yang Hyo-Jin,F,South Korea
96222,Yang Jeong-Mo,M,South Korea
96223,Yang Jeong-Ok,F,South Korea
96224,Yang Jian,M,China
96225,Yang Jianping,F,China
96226,Yang Jin-Su,F,South Korea
96227,Yang Jin-Ung,M,South Korea
96228,Yang Jinghui,M,China
96229,Yang Juan,F,China
96230,Yang Jun,F,China
96231,Yang Junjing,F,China
96232,Yang Junxia,F,China
96233,Yang Kun-Pi,M,Chinese Taipei
96234,Yang Kyong-Il,M,North Korea
96235,Yang Li,F,China
96236,Yang Ling,M,China
96237,Yang Liqun,M,China
96238,Min Yang,M,Italy
96239,Yang Mingxia,F,China
96240,Yang Mu-Sin,M,South Korea
96241,Yang Noe-Seong,M,South Korea
96242,Pedro Alejandro Yang Ruiz,M,Guatemala
96243,Yang Rong-Hwa,M,Chinese Taipei
96244,Yang Shanfeng,M,China
96245,Yang Shang-Hsuan,M,Chinese Taipei
96246,Yang Shaoqi,F,China
96247,Yang Sheng-Hsiung,M,Chinese Taipei
96248,Yang Shin-Yeong,F,South Korea
96249,Yang Shisen,M,China
96250,Yang Shu-Chun,F,Chinese Taipei
96251,Yang Siju,F,China
96252,Yang Siow Ming,M,Malaysia
96253,Song Yang,F,Australia
96254,Yang Song-Guk,M,North Korea
96255,Yang Su-Jin,F,South Korea
96256,Yang Tae-Hwa,F,South Korea
96257,Yang Tae-Yeong,M,South Korea
96258,Yang Wai Kam,M,Hong Kong
96259,Yang Wei,F,China
96260,Yang Wei,M,China
96261,Yang Weimin,M,China
96262,Yang Wenjun,M,China
96263,Yang Wenqin,F,China
96264,Yang Wenyi,F,China
96265,Yang Xia,F,China
96266,Yang Xiangzhong,M,China
96267,Yang Xiao,F,China
96268,Yang Xiaojun,F,China
96269,Yang Xiaoyan,F,China
96270,Yang Xilan,F,China
96271,Yang Xiuli,F,China
96272,Yang Xiuqing,F,China
96273,Yang Yang,M,China
96274,Yang Yang,F,China
96275,Yang Yang,F,China
96276,Yang Yanqin,F,China
96277,Yang Yansheng,M,China
96278,Yang Yaozu,M,China
96279,Yang Ye,F,China
96280,Yang Yeong-Ja,F,South Korea
96281,Yang Yilin,F,China
96282,Yang Ying,F,China-2
96283,Yang Yong,M,China
96284,Yang Yongjian,M,China
96285,Yang Yu,F,China
96286,Yang Yun,F,China
96287,Yang Zhe,M,China
96288,Yang Zhen,M,China
96289,Yang Zhixian,M,China
96290,Yang Zhizhong,M,China
96291,Yang Zi,M,Singapore
96292,Alphonse Yanghat,M,Congo (Brazzaville)
96293,Jeannette Grace Ngock Yango,F,Cameroon
96294,Naphaswan Yangpaiboon,F,Thailand
96295,Viola Yanik,F,Canada
96296,Cemal Yanlmaz,M,Turkey
96297,Aleksandr Yanin,M,Russia
96298,Sergey Yanin,M,Soviet Union
96299,Nevin Yant,F,Turkey
96300,Lea Yanitsas,F,Australia
96301,Yanjingiin Baatar,M,Mongolia
96302,Yanjmaagiin Dorj,M,Mongolia
96303,Dinah Yankey,F,Ghana
96304,Rachel Aba Yankey,F,Great Britain
96305,Charles "Charlie" Yankos,M,Australia
96306,Emiliyan Yankov,M,Bulgaria
96307,Ivan Yankov Marinov,M,Bulgaria
96308,Petko Petrov Yankov,M,Bulgaria
96309,Plamen Yankov,M,Bulgaria
96310,Radoslav Yankov,M,Bulgaria
96311,Razvigor Yankov,M,Bulgaria
96312,Elitsa Atanasova Yankova,F,Bulgaria
96313,Yordanka Lyubenova Yankova,F,Bulgaria
96314,Mariana Zapryanova Yankulova,F,Bulgaria
96315,Akihiro Yano,M,Japan
96316,Hiromi Yano (-Ikeda),F,Japan
96317,Kyoko Yano,F,Japan
96318,Ryoko Yano,F,Japan
96319,Rangsit Yanothai,M,Thailand
96320,Olena Oleksandrivna Yanovska,F,Ukraine
96321,Vyacheslav Yevgenyevich Yanovsky,M,Soviet Union
96322,Iryna Viktorivna Yanovych,F,Ukraine
96323,Raimundo Rafael Yant Rivas,M,Venezuela
96324,Christin Yantani Garcs,M,Chile
96325,Yao Fen,F,China-2
96326,Yao Jianzhong,M,China
96327,Yao Jie,M,China
96328,Jie Yao,F,Netherlands
96329,Yao Jingyuan,M,China
96330,Yao Jinnan,F,China
96331,Yao Lei,F,Singapore
96332,Yao Ming,M,China
96333,Yao Ping,F,China
96334,Yao Yan,F,China
96335,Yao Yawen,F,China
96336,Yao Ye,M,China
96337,Yao Yige,F,China
96338,Yap Kim Hock,M,Malaysia-1
96339,Yap Pow Thong,M,Malaysia
96340,Jin Wei "Timothee" Yap,M,Singapore
96341,Dmitry Semyonovich Yaparov,M,Russia
96342,Antonio Yaqigi,M,Chile
96343,Yaqoob Salem Eid Yaqoob,M,Bahrain
96344,Muhammad Yaqub,M,Pakistan
96345,Marcelo Yarad Jadu,M,Chile
96346,Zoffa Yarawi,M,Papua New Guinea
96347,Dilshod Akhmedovich Yarbekov,M,Uzbekistan
96348,Harold Malcolm Yardley,M,Great Britain
96349,Valery Nikolayevich Yardy,M,Soviet Union
96350,Kenneth "Ken" Yaremchuk,M,Canada
96351,Nolie Yarigo,F,Benin
96352,Anatoly Nikolayevich Yarkin,M,Soviet Union
96353,Ivan Andriyovych Yarmysh,M,Soviet Union
96354,Elizabeth Anne "Lizzy" Yarnold,F,Great Britain
96355,Svitlana Mykolavna Yaromka,F,Ukraine
96356,Anatoliy Petrovych Yarosh,M,Soviet Union
96357,Tetiana Yarosh,F,Ukraine
96358,Hanna Vasylivna Yaroshchuk (-Ryzhykova),F,Ukraine
96359,Vadym Maksymovych Yaroshchuk,M,Soviet Union
96360,Ihor Mykolayevych Yaroshenko,M,Ukraine-1
96361,Iryna Vladlenivna Yarotska,F,Ukraine
96362,Yevgeny Viktorovich Yarovenko,M,Soviet Union
96363,Robin Deighton Yarrow,M,Great Britain
96364,Denis Nikolayevich Yartsev,M,Russia
96365,Ivan Sergeyevich Yarygin,M,Soviet Union
96366,Oksana Aleksandrovna Yarygina,F,Russia
96367,Selim Yaar,M,Turkey
96368,Angel Sirakov Yasenov,M,Bulgaria
96369,Aleksey Valeryevich Yashin,M,Russia
96370,Konstantin Yashin,M,Uzbekistan
96371,Sergey Anatolyevich Yashin,M,Soviet Union
96372,Naomi Yashiro,F,Japan
96373,Lyubov Ilyinichna Yaskevich,F,Russia
96374,Nilufar Yasmin,F,Bangladesh
96375,Ramadan Yasser Abdel Ghaffar,M,Egypt
96376,Viktor Anatoliyovych Yastrebov,M,Ukraine
96377,Aya Yasuda,F,Japan
96378,Hirokazu Yasuda,M,Japan
96379,Kenya Yasuda,M,Japan
96380,Michihiro Yasuda,M,Japan
96381,Noriaki Yasuda,M,Japan
96382,Yasunori Yasuda,M,Japan
96383,Masahiro Yasuhara,M,Japan
96384,Hisato Yasui,M,Japan
96385,Tamiko Yasui,F,Japan
96386,Yukishige Yasuma,M,Japan
96387,Yoshihiro Yasumi,M,Japan
96388,Irina Vasilyevna Yatchenko,F,Unified Team
96389,Torin Yater-Wallace,M,United States
96390,Adam Yates,M,Great Britain
96391,Jeremy Mark Yates,M,New Zealand
96392,Matthew Stewart "Matt" Yates,M,Great Britain
96393,Sean Yates,M,Great Britain
96394,Andriy Yatsenko,M,Ukraine
96395,Oleksandr Yatsenko,M,Ukraine
96396,Olena Mykolavna Yatsenko,F,Ukraine
96397,Yury Vasilyevich Yatsev,M,Russia
96398,Anastasiya Aleksandrovna Yatsevich,F,Belarus
96399,Vesela Yatsinska (Tasheva-),F,Bulgaria
96400,Oksana Aleksandrovna Yatskaya,F,Kazakhstan
96401,Yoshiaki Yatsu,M,Japan
96402,Samuela Yavala,M,Fiji
96403,Ghasem Yavarkandi,M,Iran
96404,Mesut Yava,M,Turkey
96405,Gkhan Yavaer,M,Turkey
96406,Samuel Yaw,M,Ghana
96407,Xolile Yawa,M,South Africa
96408,Trent Yawney,M,Canada
96409,Terap Adoum Yaya,M,Chad
96410,Mariya Nikolayevna Yayna,F,Russia
96411,Aki Yazawa,F,Japan
96412,Kazuki Yazawa,M,Japan
96413,Wataru Yazawa,M,Japan
96414,Takeo Yazawa-Hoshina,M,Japan
96415,Ibrahim Yazdan Panah Barughi,M,Iran
96416,Hassan Aliazam Yazdanicharati,M,Iran
96417,Reza Mohammad Ali Yazdani,M,Iran
96418,Roman Yazvinskiy,M,Ukraine-2
96419,Roco Ybarra Solaun,F,Spain
96420,Roberto Yburan,M,Philippines
96421,Ye Beihua,M,China
96422,Ye Chong,M,China
96423,Ye Geu-Rim,F,South Korea
96424,Ye Huanmin,M,China
96425,Ye Li,F,China
96426,Ye Lin,F,China
96427,Ye Nyunt,M,Myanmar
96428,Ye Qiang,M,China
96429,Ye Qiaobo,F,China
96430,Ye Shiwen,F,China
96431,Ye Zhaoying,F,China
96432,Kunathip Yea-On,M,Thailand
96433,Ronald Paul "Ronny" Yeager,M,United States
96434,Wayne Yearwood,M,Canada
96435,Dorothy Erzsebet "Dori" Yeats,F,Canada
96436,Douglas "Doug" Yeats,M,Canada
96437,Ivan Ivanovich Yedeshko,M,Soviet Union
96438,Jennifer Yee,F,Canada
96439,Katai Yeerlanbieke,M,China
96440,Olha Yefimenko,F,Ukraine
96441,Tatyana Yefimenko,F,Kyrgyzstan
96442,Vladimir Aleksandrovich Yefimkin,M,Russia
96443,Boris Yefimov,M,Soviet Union
96444,Vladimir Vasilyevich Yefimov,M,Unified Team-1
96445,Yuliya Andreyevna Yefimova,F,Russia
96446,Ivan Yefremov,M,Uzbekistan
96447,Antonina Oleksandrivna Yefremova,F,Ukraine
96448,Liliya Mykolavna Yefremova (-Vaihina),F,Ukraine
96449,Viktor Mykhailovych Yefteni,M,Ukraine
96450,Valeriya Yegay,F,Azerbaijan
96451,Tsolak Yeghishyan,M,Armenia
96452,Artur Yeghoyan,M,Armenia
96453,Alfred Kirwa Yego,M,Kenya
96454,Gideon Kipkemei Yego,M,Kenya
96455,Julius Kiplagat Yego,M,Kenya
96456,Samson Yego Kipchirchir,M,Kenya
96457,Andrey Nikolayevich Yegorchev,M,Russia
96458,Aleksandr Yegorov,M,Kyrgyzstan
96459,Aleksey Yegorov,M,Kazakhstan
96460,Eduard Vasilyevich Yegorov,M,Soviet Union
96461,Filipp Yevgenyevich Yegorov,M,Russia-2
96462,Grigory Aleksandrovich Yegorov,M,Soviet Union
96463,Roman Nikolayevich Yegorov,M,Russia
96464,Vasily Mikhaylovich Yegorov,M,Russia
96465,Yevgeny Vladimirovich Yegorov,M,Kazakhstan
96466,Yury Yegorov,M,Soviet Union
96467,Irina Nikolayevna Yegorova (-Pavlova),F,Soviet Union
96468,Lyubov Ivanovna Yegorova,F,Unified Team
96469,Olga Nikolayevna Yegorova,F,Russia
96470,Valentina Mikhaylovna Yegorova (Vasilyeva-),F,Unified Team
96471,Yana Karapetovna Yegoryan,F,Russia
96472,Julio Csar Yegros Torres,M,Paraguay
96473,Yeh Chu-Mei,F,Chinese Taipei
96474,Yeh Chun-Chang,M,Chinese Taipei
96475,Yeh Juei-Feng,M,Chinese Taipei
96476,Yeh Tzu-Cheng,M,Chinese Taipei
96477,Yeh Wen-Hua,F,Chinese Taipei
96478,Yuriy Stanislavovych Yehoshyn,M,Ukraine
96479,Yellow Naikegy Yei Yah,M,Nigeria
96480,Leonid Aleksandrovich Yekimov,M,Russia
96481,Vyacheslav Vladimirovich Yekimov,M,Soviet Union
96482,Gal Yekutiel,M,Israel
96483,Gregory Thomas "Greg" Yelavich,M,New Zealand
96484,Yelena Borisovna Yelesina,F,Russia
96485,Serik Samatovich Yeleuov,M,Kazakhstan
96486,Daniyar Maratovich Yeleusinov,M,Kazakhstan
96487,Vitaly Mikhaylovich Yeliseyev,M,Soviet Union
96488,Margarita Yeliseyeva,F,Kazakhstan
96489,Semyon Andreyevich Yelistratov,M,Russia
96490,Yuliya Oleksandrivna Yelistratova-Sapunova,F,Ukraine
96491,Albina Petrivna Yelkina (-Rutkovska),F,Soviet Union
96492,Ro'l Yellin,M,Israel
96493,Elizabeth Anne "Liz" Yelling (Talbot-),F,Great Britain
96494,Marina Alekseyevna Yeltsova,F,Russia-3
96495,Lema Yemane,M,Ethiopia
96496,Tatyana Stepanovna Yembakhtova,F,Soviet Union
96497,Aleksey Vyacheslavovich Yemelin,M,Russia
96498,Aleksandr Gennadiyevich Yemelyanov,M,Kazakhstan
96499,Konstantin Yemelyanov,M,Russia
96500,Mikhail Aleksandrovich Yemelyanov,M,Kazakhstan
96501,Vadim Mikhaylovich Yemelyanov,M,Soviet Union
96502,Aramby Ibragimovich Yemizh,M,Soviet Union
96503,Mounir Yemmouni,M,France
96504,Yen Au Li,F,Malaysia
96505,Yen Kuo-Che,M,Chinese Taipei
96506,Yen Man-Sung,M,Chinese Taipei
96507,Yen Show-Tzu,F,Chinese Taipei
96508,Juliana Yendork,F,Ghana
96509,Harutyun Yenokyan,M,Armenia
96510,Yeo Beom-Gyu,M,South Korea
96511,Foo Ee "Gary" Yeo,M,Singapore
96512,Yeo Hong-Cheol,M,South Korea
96513,Wei Ling "Joscelin" Yeo,F,Singapore
96514,Yeo Kian Chye,M,Singapore
96515,Yeo Sang-Yeop,M,South Korea
96516,Yeo Wun-Gon,M,South Korea
96517,Cheng Han "Bernard" Yeoh,M,Malaysia
96518,Yeoh Ken Nee,M,Malaysia
96519,Roger Yeoman,M,Great Britain
96520,Nikolay Yepifanov,M,Persey
96521,Alla Nikolayevna Yepifanova,F,Russia
96522,Andrey Sergeyevich Yepishin,M,Russia
96523,Kayrat Yeraliyev,M,Kazakhstan
96524,scar Yerba Fernndez,M,Spain
96525,Ruslan Volodymyrovych Yeremenko,M,Ukraine
96526,Vera Yeremenko,F,Kazakhstan
96527,Vitaly Mikhaylovich Yeremeyev,M,Kazakhstan
96528,Arman Yeremyan,M,Armenia
96529,Vladimir Aleksandrovich Yereshchenko,M,Soviet Union
96530,Feruza Adylzhanovna Yergeshova,F,Kazakhstan
96531,Andrey Andreyevich Yerguchov,M,Kazakhstan
96532,Yernar Saparbekovich Yerimbetov,M,Kazakhstan
96533,Sergey Anatolyevich Yerkovich,M,Belarus
96534,Hamza Yerlikaya,M,Turkey
96535,Artyom Sergeyevich Yermakov,M,Russia
96536,Anastasiya Nikolayevna Yermakova,F,Russia
96537,Oksana Ivanovna Yermakova,F,Estonia
96538,John Lloyd "Jack" Yerman,M,United States
96539,Aleksandr Borisovich Yermilov,M,Soviet Union
96540,Sergey Yermishin,M,Russia
96541,Galina Nikonorovna Yermolayeva (-Suslina),F,Soviet Union
96542,Yury Anatolyevich Yermolenko,M,Russia
96543,Oleg Yermolin,M,Unified Team
96544,Nataliya Vasilyevna Yermolovich (Kolenchukova-),F,Soviet Union
96545,Kalidou Coulibaly Yero,M,Senegal
96546,Yevgeny Yerofaylov,M,Uzbekistan
96547,Tamara Anatolivna Yerofieieva (-Metchkarov),F,Ukraine
96548,Igor Nikolayevich Yerokhin,M,Russia
96549,Tatyana Vladimirova Yerokhina,F,Russia
96550,Nikolay Yeroshenko,M,Uzbekistan
96551,Dmitry Nikolayevich Yershov,M,Unified Team
96552,Vasyl Yeremeiovych Yershov,M,Soviet Union
96553,Nataliya Yershova,F,Soviet Union
96554,Dmitry Yeryomenko,M,Kazakhstan
96555,Aleksandr Anatolyevich Yeryshov,M,Russia
96556,Aynur Yesbergenova,F,Kazakhstan
96557,Ababel Yeshaneh Birhane,F,Ethiopia
96558,Vladimir Nikolayevich Yesheyev,M,Soviet Union
96559,Vladimir Nikolayevich Yeshinov,M,Soviet Union
96560,Elif Jale Yeilrmak,F,Turkey
96561,Sheyl Yeilnur,M,Turkey
96562,Aleksey Yuryevich Yesin,M,Russia
96563,Mikhail Viktorovich Yesin,M,Soviet Union
96564,Oksana Aleksandrovna Yesipchuk,F,Russia
96565,Veronika Anatolyevna Yesipovich,F,Belarus
96566,Yussuf Moli Yesky,M,Chad
96567,Wayne Yetman,M,Canada
96568,Yeum Hye-Seon,F,South Korea
96569,Ka Wah "Alexandra" Yeung,F,Hong Kong
96570,Yeung Chui Ling,F,Hong Kong
96571,Yeung Luen Lin,M,Hong Kong
96572,Aleksandr Mikhaylovich Yevdokimov,M,Soviet Union
96573,Yegor Viktorovich Yevdokimov,M,Russia
96574,Irina Yevdokimova,F,Kazakhstan
96575,Nataliya Vitalyevna Yevdokimova,F,Russia
96576,Olga Vladimirovna Yevkova,F,Soviet Union
96577,Gennady Yegorovich Yevryuzhikhin,M,Soviet Union
96578,Inna Yevseieva,F,Soviet Union
96579,Yuriy Yevseychyk,M,Israel
96580,Nikolay Sergeyevich Yevseyev,M,Soviet Union
96581,Vladimir Aleksandrovich Yevseyev,M,Soviet Union
96582,Yekaterina Yuryevna Yevseyeva,F,Kazakhstan
96583,Sergey Aleksandrovich Yevstigneyev,M,Russia
96584,Nadezhda Aleksandrovna Yevstyukhina,F,Russia
96585,Viktor Aleksandrovich Yevsyukov,M,Soviet Union
96586,Yevgeny Yevsyukov,M,Soviet Union
96587,Nina Aleksandrovna Yevteyeva,F,Russia
96588,Viktoriya Yevtushenko,F,Ukraine
96589,Georgy Vitalyevich Yevtyukhin,M,Russia
96590,Nkeiruka Khilariyevna Yezekh,F,Russia
96591,Yelena Igorevna Yezhova (Kuzmina-),F,Russia
96592,Lyudmila Andreyevna Yezhova-Grebenkova,F,Russia
96593,Basilisa Ygnalaga,F,Philippines
96594,Yi Dexin,M,China
96595,Yi Jianlian,M,China
96596,Yi Jingqian,F,China
96597,Yi Li,M,China
96598,Yi Shanjun,M,China
96599,Yi Siling,F,China
96600,William Oloonkishu Yiampoy,M,Kenya
96601,Miruts Yifter,M,Ethiopia
96602,Anthony Yigit,M,Sweden
96603,Neslihan Yiit,F,Turkey
96604,Kazm Yldrm,M,Turkey
96605,Mehmet Yldrm,M,Turkey
96606,Ediz Yldrmer,M,Turkey
96607,Ercan Yldz,M,Turkey
96608,Fuat Yildiz,M,Germany
96609,Rifat Yildiz,M,West Germany
96610,Abdullah Ylmaz,M,Turkey
96611,Cem Ylmaz,M,Turkey
96612,Gyasettin Ylmaz,M,Turkey
96613,Hakan Ylmaz,M,Turkey
96614,Mehmet Ylmaz,M,Turkey
96615,Nevriye Ylmaz,F,Turkey
96616,Tutya Ylmaz,F,Turkey
96617,Yaar Ylmaz,M,Turkey
96618,Budsabong Yimploy,F,Thailand
96619,Phathanyu Yimsumruay,M,Thailand
96620,Yin Anna,F,China
96621,Yin Chengxin,F,China
96622,Yin Yue "Elizabeth" Yin,F,Singapore
96623,Yin Hong,F,China
96624,Yin Jian,F,China
96625,Yin Junhua,F,China
96626,Yin Lianchi,M,China
96627,Yin Qiao,F,China
96628,Yin Yijun,M,China
96629,Yin Yin,F,China
96630,Yip Hor Man,M,Hong Kong
96631,Yip Pui Yin,F,Hong Kong
96632,Yip Tsz Wa "Yvonne",F,Hong Kong
96633,Luchia Yishak,F,Ethiopia
96634,Yiu Cheuk-Yin,M,Chinese Taipei
96635,Yiu Kit-Ching "Christy",F,Hong Kong
96636,Jan Jelle Ykema,M,Netherlands
96637,Lars Aage Ylander,M,Sweden
96638,Tefilo E. Yldefonso,M,Philippines
96639,Leif Bernhard Yli,M,Norway
96640,Marko Juhani Yli-Hannuksela,M,Finland
96641,Arvi Antero Yli-Ikkel,M,Finland
96642,Markku Ensio Yli-Isotalo,M,Finland
96643,Marjo Yli-Kiikka,F,Finland
96644,Kari Sakari Ylianttila,M,Finland
96645,Johanna Ylinen,F,Finland
96646,Jukka Petteri Ylipulli,M,Finland
96647,Jorge Yllescas Mercado ,M,Peru
96648,Juha Petteri Ylnen,M,Finland
96649,Petri Ylnen,M,France
96650,Urpo Yrj Juhani Ylnen,M,Finland
96651,Vilho Ilmari Ylnen,M,Finland
96652,Martin Laumann Ylven,M,Norway
96653,Amber Sikosang Yobech,F,Palau
96654,Ikuko Yoda (-Miyamara),F,Japan
96655,Dewey Lee Yoder,M,United States
96656,Inna Yoffe,F,Israel
96657,Rajaratnam Yogeswaran,M,Malaysia
96658,Thyadathuvilla Chandrapillai "T. C." Yohannan,M,India
96659,Musse Yohannes,M,Ethiopia
96660,Tony Victor James Yoka,M,France
96661,Alexandre Felske Tadayuke Yokochi,M,Portugal
96662,Saburo Yokomizo,M,Japan
96663,Chisato Yokoo,F,Japan
96664,Yuki Yokosawa,F,Japan
96665,Kiko Yokota,F,Japan
96666,Masato Yokota,M,Japan
96667,Tadayoshi Yokota,M,Japan
96668,Hidekazu Yokoyama,M,Japan
96669,Juri Yokoyama (-Nishikawa),F,Japan
96670,Kenzo Yokoyama,M,Japan
96671,Kumiko Yokoyama,F,Japan
96672,Kunihiko Yokoyama,M,Japan
96673,Manabu Yokoyama,M,Japan
96674,Sumiko Yokoyama,F,Japan
96675,Takashi Yokoyama,M,Japan
96676,Doston Yokubov,M,Uzbekistan
96677,Yavuz Yolcu,M,Turkey
96678,Pedro Yoma Amed,M,Chile
96679,Lon Yombe,M,Congo (Brazzaville)
96680,Supatra Yompakdee,F,Thailand
96681,Eri Yonamine,F,Japan
96682,Itzhak Yonassi,M,Israel
96683,Yondonjamtsyn Batskh,M,Mongolia
96684,Isao Yoneda,M,Japan
96685,Yoko Yoneda,F,Japan
96686,Yuko Yoneda,F,Japan
96687,Kunio Yonehara,M,Japan
96688,Hoji Yonekura,M,Japan
96689,Kanako Yonekura,F,Japan
96690,Teruyasu Yonekura,M,Japan
96691,Tatsuhiro Yonemitsu,M,Japan
96692,Shuichi Yoneshige,M,Japan
96693,Haruna Yoneyama,F,Japan
96694,Kazutomo Yoneyama,M,Japan
96695,Pei Lin "Audrey" Yong,F,Singapore
96696,Edmund J. H. Yong,M,Malaysia
96697,Yong Fujun,M,China
96698,Michael Alan "Mike" Yonker,M,United States
96699,Yoo Hye-Min,F,South Korea
96700,Yoo Hyeok-Geun,M,South Korea
96701,Yoo Hyun-Ji,F,South Korea
96702,Yoon Jae-Young,M,South Korea
96703,Yoon Ji-Su,F,South Korea
96704,Yoon Jin-Hee,F,South Korea
96705,Boyan Yordanov,M,Bulgaria
96706,Dancho Yordanov,M,Bulgaria
96707,Daniel Bonchev Yordanov,M,Bulgaria
96708,Deyan Yordanov,M,Bulgaria
96709,Evgeni Yordanov Yotov,M,Bulgaria
96710,Ivan Yordanov,M,Bulgaria
96711,Ivaylo Georgiev Yordanov,M,Bulgaria
96712,Nedelcho Gerginov Yordanov,M,Bulgaria
96713,Nikolay Evlogiev Yordanov,M,Bulgaria
96714,Rumen Yordanov,M,Bulgaria
96715,Stoyan Ivanov Yordanov,M,Bulgaria
96716,Valentin Dimitrov Yordanov,M,Bulgaria
96717,Yordan Petrov Yordanov,M,Bulgaria
96718,Antoniya Yordanova (Stoyanova-),F,Bulgaria
96719,Daniela Lyubenova Yordanova,F,Bulgaria
96720,Reni Yordanova,F,Bulgaria
96721,Todorka Yordanova,F,Bulgaria
96722,Zdravka Yordanova,F,Bulgaria
96723,Aneliya Yordanova-Kumanova,F,Bulgaria
96724,Diana Vasileva Yorgova,F,Bulgaria
96725,Diana Khristova Yorgova (-Prodanova),F,Bulgaria
96726,Lisa York,F,Great Britain
96727,Michael John York,M,Australia
96728,Michael Allan "Mike" York,M,United States
96729,Teri York,F,Canada
96730,Janice-Lee "Jan" York-Romary,F,United States
96731,Andrew Yorke,M,Canada
96732,Ashton Donald "Joe" Yorke,M,New Zealand
96733,William Albert "Bill" Yorzyk Jr.,M,United States
96734,Yessy Venisia Yosaputra,F,Indonesia
96735,Asami Yoshida,F,Japan
96736,Ayako Yoshida,F,Japan
96737,Hidehiko Yoshida,M,Japan
96738,Keishin Yoshida,M,Japan
96739,Kurumi Yoshida,F,Japan
96740,Mariko Yoshida,F,Japan
96741,Masami Yoshida,M,Japan
